Power Demand (MW),Month,Day of the Week,Time of the Day (Hour),Voltage Unbalance
945.8171323561154,9,1,13,0.23807802913065637
767.4608743689197,4,6,11,0.24935510974663821
955.3527269781678,1,4,1,0.09440222652290159
612.3926637291297,6,4,1,0.06918693828239808
1104.329705257959,12,4,2,0.12872155470791394
763.9078772939265,7,6,14,0.2925262327276704
1059.525786958078,10,1,11,0.21923582941441655
648.5092709330252,5,4,18,0.308563392408978
852.4855885326151,9,0,22,0.1570859958142598
972.3776487335181,9,1,20,0.22768420072005893
584.8250470326841,7,5,9,0.1688355287525432
1028.786968285023,11,5,6,0.14169584670390406
905.2131092800194,5,2,8,0.14591083611146452
564.4109505476924,6,6,23,0.15946035770915434
674.1893114719211,8,0,4,0.08709622918511843
1151.2800210205417,2,6,18,0.3534397501910305
1223.888996387831,4,4,14,0.30403769454763685
967.0228400550083,2,3,0,0.07939270991160453
1101.1904530101244,1,6,22,0.2050850824155126
1055.9608908282278,12,0,18,0.29978216399652596
1082.4057455319346,12,0,15,0.2548362763960469
1321.4960017700732,12,0,7,0.16046178686651943
623.250400446432,2,5,19,0.2697806852149389
1169.1151830904057,1,1,7,0.13965363223035984
904.4977611055449,2,2,9,0.16913785106580506
943.9352664370899,4,1,4,0.09947765723393653
924.4375673862324,1,0,1,0.05593963052482576
906.2132208346791,11,5,5,0.15386163973699202
693.4509520542452,10,1,18,0.3205064067373886
1045.8347998144004,11,1,15,0.2527500589761971
1417.7357581972142,9,0,0,0.08499768108757381
985.9667448878107,11,1,17,0.290845406370518
999.653739316226,6,6,23,0.1682565187494616
828.1752407108341,1,4,11,0.22709292395216793
970.6313633954721,8,5,1,0.11238371061897211
1116.5416065085076,4,1,5,0.13368832961547322
907.4393898239143,1,0,1,0.054463447709532216
886.5489897369997,6,3,7,0.1640196290522923
1100.8161350408118,12,4,23,0.17609118463409829
770.4988075452386,10,1,12,0.19652106005849773
1063.1241567692182,11,4,21,0.22751010514580322
1205.0804493153555,11,2,6,0.15475810118251793
1339.987135419871,1,6,16,0.34234474213541904
977.4044981807633,3,2,21,0.2087876181062866
1341.8993099516783,12,2,22,0.19979440302904058
1258.6024716203794,4,6,23,0.1792902177090513
750.9468399072334,8,2,0,0.07203968129966602
695.5153721017123,4,0,2,0.050815025182051915
923.7590905363949,5,4,0,0.07324057914453536
1257.2338731487134,8,4,12,0.27267921611556806
981.9282481099988,6,2,6,0.1293031410913343
849.8356105855529,12,3,16,0.29052102170474586
1388.0607950121403,2,3,4,0.13355156744073365
1071.7261220008365,3,1,2,0.08116041820934285
419.85143105231464,5,6,14,0.2674766550876733
1079.2901565731722,9,3,7,0.15480838122037113
1130.010153642717,1,3,10,0.18630519240396395
1056.4021636177758,12,5,9,0.21773581187016428
1112.4280250579982,10,2,23,0.14482226753939903
983.1810977692546,1,4,6,0.16665747946086407
670.4010325888164,6,4,5,0.12448696657092743
907.3239991948866,11,2,10,0.18660199680558234
763.5960511109272,5,1,20,0.23540533760613433
766.8147723014056,12,0,22,0.13781412402022428
684.2329127244311,5,3,2,0.08003934581099467
1113.1222731599116,11,3,1,0.09073897923850881
1024.4740363531569,1,2,19,0.26272874638093646
887.9586593298229,9,6,10,0.18829771436339346
837.6655180674029,12,6,18,0.35041922913285006
994.144223744637,5,2,3,0.09810557053335944
1269.7986820281224,1,2,3,0.11625975672355197
498.9460711252712,6,0,1,0.04882973578848432
1094.2191302127233,10,2,22,0.18190164217599272
863.5720064955544,5,1,14,0.24483052471698974
528.8535387551381,7,6,1,0.10197665329943618
513.5742292090104,11,6,8,0.1851156309355107
771.8041264661771,6,5,22,0.19540901370328054
1054.8773889482613,10,0,11,0.20136667782091341
1098.265733495023,1,6,1,0.1041583044423397
765.2546068305537,5,4,19,0.2587199016945918
1254.2552478533112,11,6,0,0.12361845976808221
1355.7458741290266,11,2,10,0.19907608630687018
1099.02164623914,1,4,3,0.12461523681725294
852.1493330479723,11,5,0,0.0927711189089904
1281.104796127592,3,1,20,0.25068680645265046
1188.8489239158346,10,2,19,0.2837877136470652
1216.8518528387294,9,3,1,0.11249210826902264
835.8840812571171,10,5,22,0.21061282637179507
291.3613736813244,3,2,4,0.08141228666763586
1529.197755370919,11,0,0,0.09517853464915937
597.2803991375165,9,1,10,0.1452482639748572
991.0579820349448,6,2,16,0.2735613361362783
1595.1863378049375,11,2,2,0.1429633787506108
1082.6441890685935,12,1,12,0.21581067230066986
1237.3116183895588,8,1,21,0.21321244486635438
624.4008576545718,10,0,12,0.2067201398933191
555.5832613165735,8,5,16,0.27451433424405924
866.8243020051113,10,6,23,0.1728488840607817
1272.687433608625,4,5,3,0.13706819948523516
913.4376380881725,5,0,9,0.14844422328414714
801.3409197321253,4,4,14,0.2717002508359045
1049.491822486242,9,4,17,0.3068883532424865
1270.4838046193163,2,4,23,0.1686803491487934
638.764950231657,10,0,20,0.21111797134702873
697.3642514691621,10,0,9,0.14528469049004208
802.8326863726585,11,5,21,0.22812283112893894
1273.6595936780227,10,5,12,0.27947744461763807
1058.7053814871829,4,0,17,0.26566191383232457
1533.0383526426108,7,1,12,0.27875439707432703
1234.111431457779,1,2,9,0.1642323099079622
991.2262057825824,12,6,1,0.125111454831508
1316.2694595221915,8,6,5,0.16596158483068107
1052.8742531829696,5,3,14,0.2678990193996183
823.7696618731388,1,5,15,0.2743883566118483
1169.9937110612755,3,3,18,0.31602536715972807
825.9183365347293,7,1,5,0.0909765952204407
927.4007247990334,1,4,9,0.2021667147956496
1331.9456739894958,3,3,18,0.33224142288997893
974.6796284456501,4,2,15,0.2622901001022933
799.214653164593,2,2,7,0.13839275302730678
883.9155771411271,1,3,12,0.25654563977902917
1255.4476463971682,6,1,6,0.1350034196884688
861.8648316458177,11,1,3,0.07785006450393778
903.2822882873384,7,1,4,0.09863026353282602
872.4268150915929,5,0,7,0.12703044019636237
1045.9813735850776,5,4,21,0.2309281436574318
903.627559906098,8,2,1,0.07167723228400771
599.5409877568658,2,5,23,0.1536630636100332
778.2047645387399,12,6,7,0.16759428638501112
766.8027396233904,6,1,14,0.24308877290789196
1310.8298461137888,3,4,16,0.3027311699335333
1203.1685105272607,1,5,7,0.166906209683561
1146.8148448499564,10,0,13,0.23567816704850955
873.6604206838975,11,5,9,0.2100122507393303
796.0521145015072,12,5,11,0.23387131626550195
873.1205995856608,10,3,3,0.10622631388098142
737.0299743620815,6,2,2,0.0895367464767183
1624.3000978967518,7,0,13,0.2613120357756636
438.66958790714955,4,4,3,0.10061036612756981
1141.0021337684523,3,5,11,0.25839339912953757
678.8619255018682,9,3,1,0.08896709662177328
973.9141271263269,7,6,0,0.09864255204059043
752.9995143765664,6,5,3,0.11808301417420253
705.5927593793423,8,5,8,0.16745219262212774
714.9509247662596,12,0,17,0.2614445662977145
1438.7465384355146,3,3,8,0.19951408611958887
966.752894422602,7,5,5,0.15405058338835217
808.5744513804784,5,4,10,0.18111487458008246
1138.9467410207183,3,4,17,0.30918735429018585
1002.5873286415748,3,3,1,0.0882674135412789
1180.0084398354131,1,1,22,0.16415102736460208
543.9358360155425,5,5,5,0.13154051548208126
1075.9009761155003,12,6,11,0.2663810611868991
1193.1737092755955,12,2,9,0.18158607845742347
584.600427221359,7,1,11,0.18916575783882844
1112.0488211058282,10,6,4,0.17369896478059832
1424.0453932070402,5,4,9,0.19265119797954489
996.2855741613243,6,1,8,0.15831238635202793
1205.3514842562029,1,1,4,0.11667111269808891
1167.6426125777275,12,5,20,0.2737536792410003
823.1235756223558,7,1,18,0.28676826903144287
1009.9416836466238,7,5,13,0.2715162116774412
608.2513222845994,6,4,5,0.10185608620882743
887.1742407243685,12,1,13,0.25075624168113964
1066.421993741559,11,3,9,0.18350105057290475
1180.7751234344496,12,2,8,0.16655225358021214
1006.1530313119779,6,2,5,0.10474847386755476
1179.9959325357913,7,6,5,0.1563222803006838
724.2734467611576,10,6,4,0.14245189514998563
974.5756813612821,12,6,5,0.16264186112375842
1004.8198461282693,2,3,4,0.1402096441138966
1462.397811669909,6,1,15,0.26205712340559967
946.458335949979,7,6,7,0.1636242207162753
875.2458405014543,3,4,23,0.14139089036675123
1005.3378059608872,9,5,2,0.13080909522020356
770.2216387825141,8,0,9,0.13817620478023876
1048.188462266304,7,1,9,0.15329588214165213
908.7361958634356,6,5,14,0.2874216495052962
552.168112989704,8,3,3,0.0723761620400326
985.3533622165348,11,4,8,0.18362629956776225
920.6142265174502,4,6,18,0.34753537668637763
591.8941744830042,4,2,7,0.11992442738356333
983.2164613463696,2,6,5,0.1562184989369514
1372.33899051862,1,0,15,0.26746036914844784
1130.3259370689284,6,5,22,0.20900163722828033
1152.9817981827894,10,2,6,0.12405711258673728
664.6258186042394,7,3,6,0.11905907666161379
1119.2245922305556,1,6,16,0.3030213045994383
1037.1123953450194,2,2,8,0.13887290576689726
1132.261309583608,11,5,13,0.2857357466455937
1105.6571554272064,9,6,18,0.3331661102043173
660.0548186240466,4,2,4,0.10643572699366793
989.6497971105082,5,4,4,0.1280973547604806
810.5322848937085,1,3,20,0.23080075638604608
987.4789764287945,11,5,22,0.20420212422656145
775.6497682745423,8,1,6,0.11271195303817434
1328.117591785249,9,0,9,0.1592593238051599
785.2569028889144,11,0,12,0.21557011996457429
775.264460883616,8,3,4,0.12397239312827352
1018.6466016358884,5,2,11,0.22438024370598997
730.7252326490013,5,4,0,0.06078242290259063
893.8341743917836,10,3,21,0.22244848457220476
792.5088506155096,2,3,4,0.10208989521376167
1352.7930159724028,2,3,4,0.15617149102770644
1196.4509567077932,4,1,4,0.11941493603180607
985.6326203836513,2,4,18,0.30772649474425484
902.1957369564959,5,5,8,0.16628670860786898
1235.2294036437784,10,0,15,0.2714589076099317
1101.301020080722,11,6,3,0.1448551518322176
1124.5131011707142,9,0,20,0.2553671854399149
993.4519406639374,11,6,23,0.17362606098537914
577.942493057142,2,3,22,0.16521252774862535
971.8835043601118,2,5,18,0.33875024430030404
866.877520197733,9,1,7,0.12789825817907233
1161.2638183649692,10,0,13,0.2641467823654674
1252.9606082485473,9,0,23,0.1557128882687734
835.5122388097078,6,3,9,0.1508800840543783
1117.0963085692629,3,4,16,0.2964885865207701
1433.9697494214283,8,2,18,0.32295946502133843
833.0718198573602,9,5,5,0.13604359725282525
1420.4804350182844,4,3,2,0.11710718437803577
786.8535382073383,2,6,12,0.2564423028367816
1005.7399389019879,4,4,4,0.14694440308156503
997.2135970395396,3,0,21,0.1918147282339869
1002.8747249675156,8,4,1,0.10145360623077383
790.5804895230137,12,3,21,0.21862267637062702
852.2042240588926,4,4,5,0.12677369519416137
833.0699284101502,6,3,16,0.2962836172879668
1081.7406488511144,5,3,3,0.120464562318878
1082.5087786275778,12,3,0,0.08722394834099866
1556.4860829345648,10,5,7,0.21189358060211363
1342.7472515727804,1,0,8,0.1437742179899518
872.5391894653802,2,5,17,0.29837328481384207
1081.2174039490465,8,3,12,0.267976684065328
1249.27949519794,11,6,3,0.1359261586654216
1007.6504560846295,8,2,12,0.2444146104010099
982.5896053882661,5,6,4,0.14742507565806
1012.8937356924722,2,1,4,0.11919335597191098
1216.819157202107,8,3,3,0.10679291310984697
787.9198692986919,8,1,23,0.11569026029271133
918.5826327949565,12,6,4,0.14175333837599843
1117.6082862116205,2,1,13,0.25540274463942186
1077.861767888539,2,1,3,0.10560210780077144
1059.8956899640978,2,2,2,0.09971494980324264
907.5497084240492,11,2,20,0.2519203705146983
1243.1339472856343,10,2,4,0.11105588834579548
1533.4670618011344,1,6,20,0.2972161913482228
1101.6038734190515,12,1,13,0.2423811637789389
951.70582461254,12,4,0,0.08392755116849733
1188.9350722236356,7,5,8,0.18194004956871132
865.2168408117525,7,3,7,0.1495434168313829
812.5774138242758,6,3,1,0.05274736396291143
1008.2021869034279,9,4,1,0.09491147953727713
354.3008417575138,11,2,3,0.07382362921188187
711.5124090869976,10,0,5,0.08876393409195577
913.0095360197886,11,2,1,0.08404870811291676
661.6527854630717,10,0,3,0.06656601186057076
741.8392245269677,10,2,8,0.15967251418420983
890.8129156354981,8,3,3,0.10689178584755737
589.2586766173476,12,5,3,0.10363311497304523
898.482050935042,12,2,2,0.0790981261039388
866.1824588667889,5,1,6,0.09452400668153269
1006.351302096254,10,0,15,0.25806427600915166
1288.546007623505,5,1,6,0.13143954324210264
1043.1261041232165,8,6,1,0.11930425294652772
1005.2655053355159,8,5,1,0.09446646707624766
1024.863614257678,1,6,19,0.2758400599339103
1056.8481937802821,6,1,22,0.1569062179844274
745.8153378475578,1,5,15,0.28614810926415213
971.3061688073004,4,1,12,0.2020465132011452
1077.1878104591533,2,6,22,0.20263316928273126
657.3100043642348,2,4,5,0.12370353683601604
1216.4132307039633,9,4,11,0.24829334922872673
1270.3440086145474,9,3,5,0.15652317444251942
842.1560028876528,5,4,6,0.1483760832031964
939.6655521367238,8,2,20,0.23164863474150083
780.4524142974817,4,6,15,0.27032470437077466
1174.8451208969543,12,1,0,0.07513712505849238
734.6944281385227,5,3,16,0.2690425963640021
944.38074743927,4,6,2,0.11195172065210658
785.2700230480821,6,1,4,0.08612668969380313
1012.7385692528223,10,0,23,0.1196008479777688
551.4426821275697,3,5,10,0.16969404372374122
1331.6154105914234,10,6,14,0.31208793831703086
758.848393948434,2,1,18,0.29342012553599317
1014.973670779069,1,4,8,0.14791487922948576
946.8692388074227,4,2,6,0.14397251009617534
809.4713720193755,5,0,3,0.0928262669724082
778.0549658410162,5,5,14,0.26454645300712587
1234.0996358881148,5,6,22,0.2254947253477802
868.589851724515,11,5,14,0.28604159423971265
1067.7925461593277,5,5,22,0.19464493977557604
799.6257786514063,12,0,16,0.248572704340232
838.2046420380598,5,2,17,0.2847596935554696
1118.0617875219623,9,5,10,0.22144842786856944
1232.6021240277792,10,5,17,0.3415976222644946
956.170899418245,4,6,5,0.17548229852898017
644.5200320898907,5,0,23,0.08942958403894935
1499.489019937501,9,5,3,0.16242188477100641
785.8626729414476,10,2,18,0.2892153457128032
614.6031500820532,6,3,3,0.08501107770341469
1648.6061469420379,12,6,13,0.3449896528211609
898.9919265372657,4,4,4,0.13174348847620276
634.566827934648,6,6,5,0.12717379787887628
829.1400583028295,12,5,20,0.26411364116813796
1091.8862240055673,4,3,18,0.3167695859900022
1047.577889398485,2,1,9,0.14923215871974024
787.0677006866025,11,5,22,0.18694245052128852
1455.68090003199,10,6,10,0.24560257554283668
869.6050805016567,12,4,10,0.19129895065277827
703.828352397112,1,6,23,0.16962896004334052
1240.1733496151649,12,1,12,0.2434091469877503
1332.2657116349205,3,5,17,0.31999277807016707
795.6267255959434,6,6,17,0.30343364461359446
649.6631767401724,5,2,3,0.08961336272731947
1257.6095668539012,9,3,3,0.13132850357615375
488.1690967355096,3,2,0,0.031049521159256976
693.3445851508461,6,1,12,0.20351715297863546
1241.8615375125587,10,3,7,0.18454742619879821
986.1618629944026,2,3,16,0.2871641807408632
934.015662851828,5,0,22,0.15688019156985836
1088.2041516235945,9,1,19,0.2804454064866905
961.8063941136478,8,5,22,0.19407003758085006
675.3283194592275,12,4,19,0.2714716711697796
1319.018836501547,5,0,1,0.10316966576155638
1331.2535132217038,8,6,3,0.16121581109476749
1051.33314094449,6,2,1,0.080993316238798
1011.2835038580025,7,1,2,0.10247597910639872
1584.9062015050145,1,1,9,0.18491231869957872
930.8917887460407,9,2,2,0.09906762862413673
935.1057545414901,8,3,10,0.20289229863914013
1091.1203123101263,6,4,8,0.1778329306275054
1367.8304890355846,5,4,9,0.20818072583045438
1398.192688604371,4,5,4,0.15695175282890148
935.3568420808072,6,4,10,0.17609770282118892
1077.0828114898363,6,3,17,0.31060757267647854
655.4791332339807,7,5,19,0.2753754129190111
922.0059730209467,5,5,21,0.22362749497385376
789.9274011301734,2,6,12,0.2506902140352593
748.2920619252541,8,2,10,0.17311612299474566
1420.3941790668318,5,1,4,0.11149393796614943
801.9283345484638,2,3,6,0.11683695575931544
867.0985229971363,4,6,5,0.150500018825079
1091.4621969792145,9,4,9,0.1731637888902077
1324.4563167433964,4,3,0,0.09079562823208802
1120.2787815972088,5,5,12,0.26936075722502156
1689.8387785053956,8,4,17,0.3463729163854915
981.3330054372126,8,6,5,0.1483501626343767
1064.6791100574364,8,3,16,0.28244041308951545
1068.900168496014,6,2,10,0.1955100813204603
1358.7623466972886,5,1,19,0.2854236796503819
1126.8097377774038,9,3,16,0.284685746661919
970.9425749032127,11,3,0,0.08823861238718826
763.1278512732802,6,2,1,0.08265687962954721
1061.1108639904082,8,6,16,0.31465903643183163
1350.33620782299,3,5,19,0.31051749108550003
897.4045515855323,4,2,1,0.08035616294027224
1132.2359046041456,10,2,13,0.27133016385003367
1061.536947171211,4,6,4,0.16261142142625193
1215.8799145953287,11,6,22,0.22377771524585255
798.8115648405327,8,0,20,0.20849426946299351
1586.6617576316403,9,4,2,0.15125080904012547
680.2097232429354,11,5,7,0.14851674454306704
908.6122275034907,7,4,1,0.09612299568206363
1234.5231352264113,2,4,14,0.28401308304615835
1074.1832931235283,4,6,8,0.1855285785414127
1207.4965397702758,12,3,16,0.29883533465621726
875.9744165043594,3,5,13,0.2774496982038017
981.2987543299147,2,3,15,0.27615543116841096
1003.0579959097043,7,6,18,0.3438764323901811
1392.314903633976,8,6,15,0.31567935950559173
1172.6072560957623,9,5,12,0.28215576457900554
1199.168027091168,1,4,13,0.2658085795844855
835.5184768658012,10,1,7,0.14953448564884086
1242.2206596407627,4,6,5,0.18241498779275475
1056.3954158922008,7,2,10,0.20132176338838745
1347.2863289194818,10,4,5,0.16734815175887868
1503.5150387296171,9,4,16,0.31543783100111267
923.3085559932489,2,3,6,0.12308155782766016
898.4242173887344,8,0,2,0.08897226722073076
783.9887522244076,1,5,2,0.10999677366717464
964.1051220709198,6,2,0,0.06713123594193933
904.4936377624041,4,0,7,0.10162281853418045
1089.8760998927526,2,5,23,0.19075791056187896
963.858295766566,8,5,10,0.19664780354662442
909.6001798045951,12,3,14,0.26015372242778034
1266.146284031963,7,3,6,0.14980124662212443
765.529942212137,9,3,16,0.28391384941526276
1108.2769882878358,10,1,11,0.21973680048051128
898.5145682028791,6,4,17,0.2953482297701209
1181.092126217491,4,1,19,0.2996214953733648
1346.3153866805576,9,2,7,0.1568893723178739
924.2254366439818,7,6,4,0.14521106636406844
1110.2582268182878,11,4,3,0.145961517905982
1044.6982164332949,12,4,1,0.11627713804872826
800.1444001142258,10,5,17,0.3141381148446296
1060.1968774354846,5,0,2,0.09139013788131149
1072.280126319703,11,3,6,0.14127564970071566
1103.2177051115436,6,0,6,0.13486336194039122
950.4002757949886,1,0,23,0.11649444306351148
1023.5480750775366,4,1,12,0.21449904699167868
713.0972637892162,5,4,9,0.1716700217105714
910.4714811300358,1,0,21,0.19195372099483218
1138.9906699274495,11,6,13,0.26899748616043784
1223.1184718328825,7,5,12,0.26111312197981223
894.4212939686823,6,4,2,0.10992532318194657
1026.178507358321,10,1,7,0.15596683302423411
